{'acceleration': {'y': 0.1604858934879303, 'x': -0.18710140883922577, 'z': 0.9604092836380005}, 'pressure': 782.3, 'temperature': 24.9, 'compass': {'y': -10.45297908782959, 'x': -2.7572591304779053, 'z': -0.16049666702747345}, 'orientation': {'yaw': 107.13418773561547, 'roll': 9.854173462765857, 'pitch': 14.96703963202584}, 'time': '2018-06-13T16:26:03.145364', 'gyroscope': {'y': 0.0007811728864908218, 'x': 0.007445226423442364, 'z': -0.003710794262588024}, 'humidity': 48.8},
{'acceleration': {'y': 0.282853364944458, 'x': -0.20339258015155792, 'z': 1.0359553098678589}, 'pressure': 781.3, 'temperature': 17.5, 'compass': {'y': 23.67693519592285, 'x': -23.452621459960938, 'z': -17.277257919311523}, 'orientation': {'yaw': 200.75896161470675, 'roll': 45.845397671473656, 'pitch': 35.732868888257485}, 'time': '2018-06-13T16:31:08.564381', 'gyroscope': {'y': 0.4940439760684967, 'x': -0.21019789576530457, 'z': -0.19623826444149017}, 'humidity': 61.4},
{'acceleration': {'y': 0.2716848850250244, 'x': -0.08170259743928909, 'z': 0.6116790771484375}, 'pressure': 781.0, 'temperature': 17.5, 'compass': {'y': 23.796554565429688, 'x': -24.195274353027344, 'z': -18.827585220336914}, 'orientation': {'yaw': 202.89941995718368, 'roll': 48.658134458482024, 'pitch': 17.078054736538142}, 'time': '2018-06-13T16:31:09.654697', 'gyroscope': {'y': -0.13484176993370056, 'x': 0.031093889847397804, 'z': 0.19074487686157227}, 'humidity': 61.0},
{'acceleration': {'y': 0.5246747136116028, 'x': -0.1303292214870453, 'z': 1.1095517873764038}, 'pressure': 781.4, 'temperature': 17.4, 'compass': {'y': 23.690500259399414, 'x': -24.837799072265625, 'z': -19.48906707763672}, 'orientation': {'yaw': 204.65665004570954, 'roll': 37.8544724935306, 'pitch': 35.00313147733332}, 'time': '2018-06-13T16:31:10.746097', 'gyroscope': {'y': 0.22465243935585022, 'x': -0.18698501586914062, 'z': -0.2356390804052353}, 'humidity': 61.5},
{'acceleration': {'y': 0.48777028918266296, 'x': -0.20512041449546814, 'z': 0.9245858788490295}, 'pressure': 781.3, 'temperature': 17.5, 'compass': {'y': 19.172929763793945, 'x': -32.35214614868164, 'z': -17.31589698791504}, 'orientation': {'yaw': 118.40694367766879, 'roll': 6.613188510552745, 'pitch': 19.432125537759934}, 'time': '2018-06-13T16:31:11.836010', 'gyroscope': {'y': -0.8406965136528015, 'x': 0.33896997570991516, 'z': -1.5398364067077637}, 'humidity': 59.2},
{'acceleration': {'y': 0.4054636061191559, 'x': -0.1224304810166359, 'z': 0.5271162986755371}, 'pressure': 780.8, 'temperature': 17.7, 'compass': {'y': 4.9974164962768555, 'x': -39.14179611206055, 'z': -10.63563346862793}, 'orientation': {'yaw': 96.04191271219058, 'roll': 357.5690631036325, 'pitch': 9.356202299626798}, 'time': '2018-06-13T16:31:12.925426', 'gyroscope': {'y': -0.1782131940126419, 'x': -0.033657826483249664, 'z': -0.4421115219593048}, 'humidity': 55.7},
{'acceleration': {'y': 0.5773606896400452, 'x': -0.25152552127838135, 'z': 0.8977791666984558}, 'pressure': 780.9, 'temperature': 17.5, 'compass': {'y': -10.087928771972656, 'x': -39.54638671875, 'z': -4.416042804718018}, 'orientation': {'yaw': 132.6650591927188, 'roll': 11.812172693076011, 'pitch': 19.622576825029277}, 'time': '2018-06-13T16:31:14.114151', 'gyroscope': {'y': 0.09820332378149033, 'x': 0.16242991387844086, 'z': 0.40424227714538574}, 'humidity': 57.0},
{'acceleration': {'y': 0.5552666187286377, 'x': -0.1513102501630783, 'z': 0.8612246513366699}, 'pressure': 781.1, 'temperature': 17.5, 'compass': {'y': -15.19826602935791, 'x': -38.765933990478516, 'z': -1.488874077796936}, 'orientation': {'yaw': 66.44793930276509, 'roll': 291.62776418161053, 'pitch': 66.21104785178154}, 'time': '2018-06-13T16:31:15.203696', 'gyroscope': {'y': 0.968380868434906, 'x': -0.37390977144241333, 'z': -0.41950953006744385}, 'humidity': 57.3},
{'acceleration': {'y': 0.4630054235458374, 'x': -0.22758246958255768, 'z': 0.7744686007499695}, 'pressure': 781.1, 'temperature': 17.7, 'compass': {'y': -16.422937393188477, 'x': -40.360992431640625, 'z': -0.5324942469596863}, 'orientation': {'yaw': 78.24013796138705, 'roll': 303.95399142577367, 'pitch': 69.09127032288423}, 'time': '2018-06-13T16:31:16.297120', 'gyroscope': {'y': -0.047793470323085785, 'x': 0.11203353852033615, 'z': 0.09850422292947769}, 'humidity': 58.2},
{'acceleration': {'y': 0.5382711291313171, 'x': -0.12070263177156448, 'z': 0.982342004776001}, 'pressure': 781.3, 'temperature': 17.6, 'compass': {'y': -14.038424491882324, 'x': -42.294639587402344, 'z': -0.40989986062049866}, 'orientation': {'yaw': 119.21703143398898, 'roll': 333.2797586744184, 'pitch': 65.77052114088323}, 'time': '2018-06-13T16:31:17.386964', 'gyroscope': {'y': -0.13545262813568115, 'x': -0.20928159356117249, 'z': 0.09453359991312027}, 'humidity': 61.1},
{'acceleration': {'y': 0.43362751603126526, 'x': -0.19944319128990173, 'z': 1.1463500261306763}, 'pressure': 781.1, 'temperature': 17.7, 'compass': {'y': -11.195748329162598, 'x': -44.04884338378906, 'z': -1.1847712993621826}, 'orientation': {'yaw': 126.01285109209823, 'roll': 355.2936508953267, 'pitch': 61.853325689610884}, 'time': '2018-06-13T16:31:18.476788', 'gyroscope': {'y': -0.4213375747203827, 'x': -0.7834949493408203, 'z': -0.06704025715589523}, 'humidity': 61.6},
{'acceleration': {'y': 0.6118372678756714, 'x': -0.1883355975151062, 'z': 0.9255606532096863}, 'pressure': 780.8, 'temperature': 17.6, 'compass': {'y': -13.354653358459473, 'x': -42.2571907043457, 'z': -0.3563578724861145}, 'orientation': {'yaw': 128.73164887235683, 'roll': 10.394158827036955, 'pitch': 69.71245553732938}, 'time': '2018-06-13T16:31:19.566469', 'gyroscope': {'y': 0.15654096007347107, 'x': 0.20366331934928894, 'z': -0.10185957700014114}, 'humidity': 54.5},
{'acceleration': {'y': 0.5033090114593506, 'x': -0.2658419907093048, 'z': 0.7839727401733398}, 'pressure': 780.9, 'temperature': 17.5, 'compass': {'y': -16.212827682495117, 'x': -40.330291748046875, 'z': -0.04313473030924797}, 'orientation': {'yaw': 132.09088617033083, 'roll': 12.085454538183745, 'pitch': 64.5275428251568}, 'time': '2018-06-13T16:31:20.656156', 'gyroscope': {'y': 0.03222987800836563, 'x': -0.016553599387407303, 'z': 0.033141642808914185}, 'humidity': 57.5},
{'acceleration': {'y': 0.42124512791633606, 'x': -0.13427859544754028, 'z': 0.8200399279594421}, 'pressure': 781.0, 'temperature': 17.5, 'compass': {'y': -16.516965866088867, 'x': -40.37855911254883, 'z': 0.15086156129837036}, 'orientation': {'yaw': 147.6500980807549, 'roll': 22.23441896552735, 'pitch': 63.257325715020364}, 'time': '2018-06-13T16:31:21.745711', 'gyroscope': {'y': 0.030397281050682068, 'x': -0.08833026140928268, 'z': 0.09880965948104858}, 'humidity': 57.0},
{'acceleration': {'y': 0.5120495557785034, 'x': -0.12292414903640747, 'z': 1.0476528406143188}, 'pressure': 780.4, 'temperature': 17.6, 'compass': {'y': -19.792720794677734, 'x': -39.10840606689453, 'z': 0.06241239979863167}, 'orientation': {'yaw': 163.53878465636205, 'roll': 62.124661784578805, 'pitch': 68.77423343217974}, 'time': '2018-06-13T16:31:22.835766', 'gyroscope': {'y': 0.155624657869339, 'x': 0.4028053879737854, 'z': -0.06429136544466019}, 'humidity': 51.4},
{'acceleration': {'y': 0.5156914591789246, 'x': -0.22264574468135834, 'z': 0.8729221224784851}, 'pressure': 780.5, 'temperature': 17.7, 'compass': {'y': -18.229536056518555, 'x': -39.1191520690918, 'z': 0.25905776023864746}, 'orientation': {'yaw': 153.27045584308328, 'roll': 61.40521063854469, 'pitch': 61.87882961597171}, 'time': '2018-06-13T16:31:23.925408', 'gyroscope': {'y': -0.06978461891412735, 'x': 0.17312005162239075, 'z': 0.05818711221218109}, 'humidity': 57.4},
{'acceleration': {'y': 0.4826716482639313, 'x': -0.09527856111526489, 'z': 0.9401824474334717}, 'pressure': 780.9, 'temperature': 17.6, 'compass': {'y': -18.570556640625, 'x': -42.02276611328125, 'z': -2.969691514968872}, 'orientation': {'yaw': 245.8494799489214, 'roll': 129.6910035827985, 'pitch': 80.1836409689575}, 'time': '2018-06-13T16:31:25.018778', 'gyroscope': {'y': 0.016347382217645645, 'x': -0.13047997653484344, 'z': -0.09055857360363007}, 'humidity': 57.6},
{'acceleration': {'y': 0.3763284981250763, 'x': -0.07849373668432236, 'z': 1.0154846906661987}, 'pressure': 780.8, 'temperature': 17.6, 'compass': {'y': -21.18367576599121, 'x': -43.79924774169922, 'z': -5.34522819519043}, 'orientation': {'yaw': 174.46781132843446, 'roll': 60.07724427897578, 'pitch': 74.38223538229958}, 'time': '2018-06-13T16:31:26.108368', 'gyroscope': {'y': -0.2936667501926422, 'x': 0.09095868468284607, 'z': 0.1687537282705307}, 'humidity': 57.5},
{'acceleration': {'y': 0.40255007147789, 'x': -0.3026205003261566, 'z': 1.0006192922592163}, 'pressure': 780.8, 'temperature': 17.6, 'compass': {'y': -17.365158081054688, 'x': -39.8642578125, 'z': -1.722527027130127}, 'orientation': {'yaw': 213.17184688396443, 'roll': 88.74158796122751, 'pitch': 85.80371186334075}, 'time': '2018-06-13T16:31:27.197944', 'gyroscope': {'y': 0.43020856380462646, 'x': -0.21752826869487762, 'z': -0.24877266585826874}, 'humidity': 56.4},
{'acceleration': {'y': 0.4753878712654114, 'x': -0.10564566403627396, 'z': 0.9301908612251282}, 'pressure': 780.7, 'temperature': 17.7, 'compass': {'y': -15.58224868774414, 'x': -38.96269989013672, 'z': -0.09964380413293839}, 'orientation': {'yaw': 84.75021665556882, 'roll': 311.61763442925724, 'pitch': 82.78707685413458}, 'time': '2018-06-13T16:31:28.287457', 'gyroscope': {'y': 0.05849707871675491, 'x': -0.14911136031150818, 'z': -0.1394277960062027}, 'humidity': 57.1},
{'acceleration': {'y': 0.5164198279380798, 'x': -0.10342413187026978, 'z': 0.8812077641487122}, 'pressure': 780.8, 'temperature': 17.7, 'compass': {'y': -14.551260948181152, 'x': -37.26621627807617, 'z': 0.9049630761146545}, 'orientation': {'yaw': 15.229636499950734, 'roll': 229.1751440338444, 'pitch': 75.94631455128665}, 'time': '2018-06-13T16:31:29.377128', 'gyroscope': {'y': 0.24908705055713654, 'x': -0.1478896290063858, 'z': -0.08628251403570175}, 'humidity': 56.6},
{'acceleration': {'y': 0.49578243494033813, 'x': -0.0972532406449318, 'z': 0.9716193079948425}, 'pressure': 780.9, 'temperature': 17.8, 'compass': {'y': -16.735565185546875, 'x': -38.78166580200195, 'z': -0.29336017370224}, 'orientation': {'yaw': 4.992490061554031, 'roll': 202.47338007751497, 'pitch': 39.43870413566379}, 'time': '2018-06-13T16:31:30.466708', 'gyroscope': {'y': 0.6137735843658447, 'x': -0.3595544397830963, 'z': -0.33887529373168945}, 'humidity': 56.0},
{'acceleration': {'y': 0.5421558618545532, 'x': -0.19944319128990173, 'z': 0.6833259463310242}, 'pressure': 780.6, 'temperature': 17.8, 'compass': {'y': -18.73426055908203, 'x': -41.62407302856445, 'z': -2.6848151683807373}, 'orientation': {'yaw': 1.5476623824301212, 'roll': 204.26231590416802, 'pitch': 66.30199865076943}, 'time': '2018-06-13T16:31:31.557658', 'gyroscope': {'y': -0.2289150059223175, 'x': 0.050641581416130066, 'z': 0.14554084837436676}, 'humidity': 56.5},
{'acceleration': {'y': 0.5207900404930115, 'x': -0.35470283031463623, 'z': 0.8129726648330688}, 'pressure': 780.8, 'temperature': 17.6, 'compass': {'y': -19.1727352142334, 'x': -39.183841705322266, 'z': -0.4726008474826813}, 'orientation': {'yaw': 63.644078346583164, 'roll': 276.4875229050642, 'pitch': 47.1641057096226}, 'time': '2018-06-13T16:31:32.646763', 'gyroscope': {'y': -0.16966107487678528, 'x': 0.27391284704208374, 'z': -0.6812652945518494}, 'humidity': 55.2},
{'acceleration': {'y': 0.4792725443840027, 'x': -0.14908874034881592, 'z': 1.0520392656326294}, 'pressure': 781.0, 'temperature': 17.6, 'compass': {'y': -21.34654998779297, 'x': -31.077823638916016, 'z': 2.1126091480255127}, 'orientation': {'yaw': 81.864605165211, 'roll': 315.49682329289305, 'pitch': 23.66478864377496}, 'time': '2018-06-13T16:31:33.739747', 'gyroscope': {'y': -0.3336784243583679, 'x': 0.47122231125831604, 'z': -0.3043614327907562}, 'humidity': 57.8},
{'acceleration': {'y': 0.37778526544570923, 'x': -0.18981662392616272, 'z': 0.7218300700187683}, 'pressure': 781.2, 'temperature': 17.6, 'compass': {'y': -14.546431541442871, 'x': -17.11318588256836, 'z': 1.9366461038589478}, 'orientation': {'yaw': 64.91101013572883, 'roll': 329.9085019510525, 'pitch': 336.9313946632134}, 'time': '2018-06-13T16:31:34.830264', 'gyroscope': {'y': -0.36208364367485046, 'x': 0.08637719601392746, 'z': -0.7652592658996582}, 'humidity': 58.5},
{'acceleration': {'y': 0.6232485175132751, 'x': -0.4529434144496918, 'z': 1.1112576723098755}, 'pressure': 781.4, 'temperature': 17.6, 'compass': {'y': -3.6377980709075928, 'x': -8.417134284973145, 'z': 1.043879508972168}, 'orientation': {'yaw': 152.3085329815137, 'roll': 270.2055930197284, 'pitch': 325.41811019444344}, 'time': '2018-06-13T16:31:35.919979', 'gyroscope': {'y': -1.3971948623657227, 'x': -0.3296220302581787, 'z': 0.5749791264533997}, 'humidity': 61.5},
{'acceleration': {'y': 0.4462527632713318, 'x': -0.06911398470401764, 'z': 0.8624431490898132}, 'pressure': 780.9, 'temperature': 17.5, 'compass': {'y': -0.6206970810890198, 'x': -2.8586368560791016, 'z': -0.5658370852470398}, 'orientation': {'yaw': 132.96547823317263, 'roll': 284.6784428520944, 'pitch': 329.1112344598044}, 'time': '2018-06-13T16:31:37.011251', 'gyroscope': {'y': 0.23931320011615753, 'x': -0.072447769343853, 'z': -0.10857909172773361}, 'humidity': 58.0},
{'acceleration': {'y': 0.3219429552555084, 'x': -0.2019115537405014, 'z': 0.7364518642425537}, 'pressure': 780.2, 'temperature': 17.6, 'compass': {'y': -0.6797668933868408, 'x': -0.22625009715557098, 'z': -0.8366968631744385}, 'orientation': {'yaw': 134.90258818367994, 'roll': 296.48003302082515, 'pitch': 334.16870437980094}, 'time': '2018-06-13T16:31:38.100760', 'gyroscope': {'y': 0.05574818700551987, 'x': 0.10745204240083694, 'z': 0.023062363266944885}, 'humidity': 57.6},
{'acceleration': {'y': 0.5360859632492065, 'x': -0.16217102110385895, 'z': 0.9299471974372864}, 'pressure': 780.4, 'temperature': 17.5, 'compass': {'y': -0.05641128495335579, 'x': 0.1719498336315155, 'z': -0.38647881150245667}, 'orientation': {'yaw': 129.94724495970067, 'roll': 295.6368393375979, 'pitch': 334.34992466640705}, 'time': '2018-06-13T16:31:39.190256', 'gyroscope': {'y': -0.004727469757199287, 'x': -0.18576328456401825, 'z': -0.0331372395157814}, 'humidity': 57.7},
{'acceleration': {'y': 0.46276265382766724, 'x': -0.3169369697570801, 'z': 0.6185026168823242}, 'pressure': 780.2, 'temperature': 17.5, 'compass': {'y': 0.08175520598888397, 'x': 0.811747670173645, 'z': -0.575590968132019}, 'orientation': {'yaw': 126.10515426854178, 'roll': 299.66876830654815, 'pitch': 331.1724728531929}, 'time': '2018-06-13T16:31:40.280118', 'gyroscope': {'y': 0.06307857483625412, 'x': 0.07965768128633499, 'z': 0.04719153791666031}, 'humidity': 56.6},
{'acceleration': {'y': 0.3959946930408478, 'x': -0.3339686393737793, 'z': 0.7059897780418396}, 'pressure': 780.1, 'temperature': 17.5, 'compass': {'y': -0.09565331786870956, 'x': 0.1103876605629921, 'z': -0.10803668200969696}, 'orientation': {'yaw': 133.2661841415716, 'roll': 305.33117954359625, 'pitch': 326.0913858465937}, 'time': '2018-06-13T16:31:41.369928', 'gyroscope': {'y': -0.14492103457450867, 'x': 0.154488667845726, 'z': 0.16264507174491882}, 'humidity': 55.9},
{'acceleration': {'y': 0.33408257365226746, 'x': -0.07331018894910812, 'z': 0.8846195340156555}, 'pressure': 780.2, 'temperature': 17.2, 'compass': {'y': 2.400968074798584, 'x': 0.2951105237007141, 'z': -1.5223212242126465}, 'orientation': {'yaw': 64.85978371695373, 'roll': 354.3255283564249, 'pitch': 311.200774323833}, 'time': '2018-06-13T16:31:42.459402', 'gyroscope': {'y': -0.03343813493847847, 'x': 0.17709067463874817, 'z': -0.744489848613739}, 'humidity': 57.3},
{'acceleration': {'y': 0.43532708287239075, 'x': -0.16587355732917786, 'z': 0.9097203016281128}, 'pressure': 780.3, 'temperature': 17.4, 'compass': {'y': 8.33841609954834, 'x': -2.871351480484009, 'z': -3.978227376937866}, 'orientation': {'yaw': 63.02217596227516, 'roll': 356.39844808084143, 'pitch': 312.90480748400824}, 'time': '2018-06-13T16:31:43.549018', 'gyroscope': {'y': 0.07254698127508163, 'x': 0.007270144298672676, 'z': -0.02366882748901844}, 'humidity': 57.5},
{'acceleration': {'y': 0.43071404099464417, 'x': -0.345569908618927, 'z': 0.8963170051574707}, 'pressure': 780.1, 'temperature': 17.4, 'compass': {'y': 11.979162216186523, 'x': -5.41060209274292, 'z': -5.957292556762695}, 'orientation': {'yaw': 105.69382378306484, 'roll': 332.731490852005, 'pitch': 298.99078323896515}, 'time': '2018-06-13T16:31:44.642451', 'gyroscope': {'y': -0.2389942854642868, 'x': 0.07629791647195816, 'z': 0.07834567129611969}, 'humidity': 56.4},
{'acceleration': {'y': 0.34913569688796997, 'x': -0.17401914298534393, 'z': 0.9002161026000977}, 'pressure': 780.5, 'temperature': 17.3, 'compass': {'y': 14.560492515563965, 'x': -6.135721206665039, 'z': -7.279786109924316}, 'orientation': {'yaw': 115.85291738094757, 'roll': 335.262316703663, 'pitch': 304.41871749690137}, 'time': '2018-06-13T16:31:45.731921', 'gyroscope': {'y': 0.011765892617404461, 'x': 0.0793522447347641, 'z': -0.0688728541135788}, 'humidity': 56.5},
{'acceleration': {'y': 0.48340001702308655, 'x': -0.13230390846729279, 'z': 0.9996444582939148}, 'pressure': 780.6, 'temperature': 17.2, 'compass': {'y': 15.115415573120117, 'x': -3.486211061477661, 'z': -10.723275184631348}, 'orientation': {'yaw': 144.0140741968553, 'roll': 328.583165214314, 'pitch': 307.032279137523}, 'time': '2018-06-13T16:31:46.821363', 'gyroscope': {'y': -0.06367596238851547, 'x': 0.154488667845726, 'z': -0.005648303776979446}, 'humidity': 56.8},
{'acceleration': {'y': 0.550167977809906, 'x': -0.11156971007585526, 'z': 0.7469308972358704}, 'pressure': 780.7, 'temperature': 17.4, 'compass': {'y': 15.362587928771973, 'x': -2.5574045181274414, 'z': -11.490201950073242}, 'orientation': {'yaw': 147.97778323637544, 'roll': 331.18355825021587, 'pitch': 313.7721595463298}, 'time': '2018-06-13T16:31:47.911046', 'gyroscope': {'y': -0.08475081622600555, 'x': -0.08405420929193497, 'z': -0.07070545107126236}, 'humidity': 55.7},
{'acceleration': {'y': 0.3338398039340973, 'x': -0.32310786843299866, 'z': 0.8251575231552124}, 'pressure': 780.8, 'temperature': 17.3, 'compass': {'y': 15.540748596191406, 'x': -3.644835948944092, 'z': -10.406455039978027}, 'orientation': {'yaw': 155.68746854505406, 'roll': 340.9286467617474, 'pitch': 317.24749981491027}, 'time': '2018-06-13T16:31:49.000841', 'gyroscope': {'y': -0.05817817896604538, 'x': 0.10317599028348923, 'z': 0.016953710466623306}, 'humidity': 55.7},
{'acceleration': {'y': 0.40692034363746643, 'x': -0.13329125940799713, 'z': 0.680401623249054}, 'pressure': 781.8, 'temperature': 17.3, 'compass': {'y': 16.394338607788086, 'x': -5.066033840179443, 'z': -10.097859382629395}, 'orientation': {'yaw': 166.2303709629673, 'roll': 342.674485802285, 'pitch': 322.6900301871028}, 'time': '2018-06-13T16:31:50.090542', 'gyroscope': {'y': -0.1024659126996994, 'x': 0.08149027079343796, 'z': 0.032225340604782104}, 'humidity': 57.0},
{'acceleration': {'y': 0.44600996375083923, 'x': -0.07800006866455078, 'z': 1.044728398323059}, 'pressure': 782.3, 'temperature': 17.4, 'compass': {'y': 17.56855583190918, 'x': -6.285398006439209, 'z': -11.283349990844727}, 'orientation': {'yaw': 174.13576851212346, 'roll': 347.7908473208527, 'pitch': 324.8186757174102}, 'time': '2018-06-13T16:31:51.180269', 'gyroscope': {'y': -0.08047476410865784, 'x': 0.12302910536527634, 'z': -0.054822951555252075}, 'humidity': 58.8},
{'acceleration': {'y': 0.5059797167778015, 'x': -0.13477225601673126, 'z': 1.0032999515533447}, 'pressure': 781.3, 'temperature': 17.4, 'compass': {'y': 19.678010940551758, 'x': -8.057380676269531, 'z': -13.063154220581055}, 'orientation': {'yaw': 187.54131613668147, 'roll': 39.52864406665452, 'pitch': 355.5640192378666}, 'time': '2018-06-13T16:31:52.273806', 'gyroscope': {'y': 0.23320454359054565, 'x': 0.37042954564094543, 'z': 0.019397173076868057}, 'humidity': 60.5},
{'acceleration': {'y': 0.5598796606063843, 'x': -0.33273443579673767, 'z': 0.8726783990859985}, 'pressure': 781.0, 'temperature': 17.3, 'compass': {'y': 21.147085189819336, 'x': -9.210822105407715, 'z': -15.765965461730957}, 'orientation': {'yaw': 188.0890290062248, 'roll': 336.32530758192854, 'pitch': 330.36074243637734}, 'time': '2018-06-13T16:31:53.363497', 'gyroscope': {'y': -0.8843734264373779, 'x': -2.0201916694641113, 'z': -0.08506078273057938}, 'humidity': 63.4},
{'acceleration': {'y': 0.5550237894058228, 'x': -0.03949370235204697, 'z': 0.789577841758728}, 'pressure': 781.1, 'temperature': 17.4, 'compass': {'y': 20.39678382873535, 'x': -9.562909126281738, 'z': -12.557879447937012}, 'orientation': {'yaw': 169.09672815005487, 'roll': 326.41724734170583, 'pitch': 351.5144641119895}, 'time': '2018-06-13T16:31:54.453010', 'gyroscope': {'y': 0.23900775611400604, 'x': -0.2996896207332611, 'z': -0.12323985993862152}, 'humidity': 59.4},
{'acceleration': {'y': 0.4467383623123169, 'x': -0.08194944262504578, 'z': 0.6896620988845825}, 'pressure': 780.9, 'temperature': 17.4, 'compass': {'y': 18.715003967285156, 'x': -9.793149948120117, 'z': -10.010568618774414}, 'orientation': {'yaw': 173.79402682719106, 'roll': 339.42451445555827, 'pitch': 358.0448931413599}, 'time': '2018-06-13T16:31:55.542540', 'gyroscope': {'y': -0.08688884228467941, 'x': 0.11508785933256149, 'z': 0.029171016067266464}, 'humidity': 58.3},
{'acceleration': {'y': 0.37535732984542847, 'x': -0.23794956505298615, 'z': 0.8219894766807556}, 'pressure': 782.4, 'temperature': 17.4, 'compass': {'y': 18.944072723388672, 'x': -9.328906059265137, 'z': -10.475132942199707}, 'orientation': {'yaw': 174.17711847735873, 'roll': 343.94820167682377, 'pitch': 2.626799401006755}, 'time': '2018-06-13T16:31:56.632125', 'gyroscope': {'y': 0.020318005234003067, 'x': 0.00910273939371109, 'z': -0.027334017679095268}, 'humidity': 61.0},
{'acceleration': {'y': 0.49626803398132324, 'x': -0.20092421770095825, 'z': 1.0449721813201904}, 'pressure': 782.5, 'temperature': 17.4, 'compass': {'y': 19.267704010009766, 'x': -8.744352340698242, 'z': -11.378900527954102}, 'orientation': {'yaw': 177.50958143378628, 'roll': 344.4629452232435, 'pitch': 359.87797740315744}, 'time': '2018-06-13T16:31:57.722629', 'gyroscope': {'y': -0.16049809753894806, 'x': -0.11978982388973236, 'z': -0.09055857360363007}, 'humidity': 61.4},
{'acceleration': {'y': 0.5914427638053894, 'x': -0.30805090069770813, 'z': 0.9689386487007141}, 'pressure': 782.3, 'temperature': 17.4, 'compass': {'y': 19.820100784301758, 'x': -9.372611045837402, 'z': -12.193994522094727}, 'orientation': {'yaw': 177.8843675739232, 'roll': 357.49478693084274, 'pitch': 356.1468153740817}, 'time': '2018-06-13T16:31:58.812271', 'gyroscope': {'y': -0.0774204358458519, 'x': 0.15601582825183868, 'z': -0.08475535362958908}, 'humidity': 60.7},
{'acceleration': {'y': 0.49456846714019775, 'x': -0.19253180921077728, 'z': 0.837342381477356}, 'pressure': 781.5, 'temperature': 17.5, 'compass': {'y': 20.725522994995117, 'x': -11.14583969116211, 'z': -13.020431518554688}, 'orientation': {'yaw': 182.65726642725878, 'roll': 4.713144716010619, 'pitch': 357.1519660760215}, 'time': '2018-06-13T16:31:59.901757', 'gyroscope': {'y': -0.05665101483464241, 'x': 0.06041542440652847, 'z': 0.020008036866784096}, 'humidity': 61.0},
{'acceleration': {'y': 0.49116939306259155, 'x': -0.2754685878753662, 'z': 0.9080144762992859}, 'pressure': 781.6, 'temperature': 17.4, 'compass': {'y': 21.313568115234375, 'x': -12.399519920349121, 'z': -13.711087226867676}, 'orientation': {'yaw': 185.69478815494685, 'roll': 4.418772100519532, 'pitch': 1.37947825890696}, 'time': '2018-06-13T16:32:00.995344', 'gyroscope': {'y': 0.047196075320243835, 'x': -0.06664454936981201, 'z': 0.004430973902344704}, 'humidity': 60.7},
{'acceleration': {'y': 0.4892270565032959, 'x': -0.20067737996578217, 'z': 0.7647206783294678}, 'pressure': 781.6, 'temperature': 17.5, 'compass': {'y': 21.333667755126953, 'x': -12.99995231628418, 'z': -13.868532180786133}, 'orientation': {'yaw': 188.80365803870487, 'roll': 7.056556580145783, 'pitch': 3.7247655435778215}, 'time': '2018-06-13T16:32:02.086945', 'gyroscope': {'y': 0.027953818440437317, 'x': 0.005742980167269707, 'z': -0.03374810516834259}, 'humidity': 60.5},
{'acceleration': {'y': 0.601639986038208, 'x': -0.27053186297416687, 'z': 1.23432457447052}, 'pressure': 782.0, 'temperature': 17.5, 'compass': {'y': 21.154081344604492, 'x': -12.334700584411621, 'z': -14.475357055664062}, 'orientation': {'yaw': 198.85033355303838, 'roll': 23.691984749502655, 'pitch': 353.10678611319463}, 'time': '2018-06-13T16:32:03.181806', 'gyroscope': {'y': -0.07986389845609665, 'x': 0.10592488199472427, 'z': 0.0426100492477417}, 'humidity': 61.2},
{'acceleration': {'y': 0.5200616717338562, 'x': -0.17155078053474426, 'z': 0.7447375655174255}, 'pressure': 781.7, 'temperature': 17.3, 'compass': {'y': 21.185007095336914, 'x': -12.051260948181152, 'z': -14.609402656555176}, 'orientation': {'yaw': 204.75828326055932, 'roll': 22.904142919309198, 'pitch': 352.68563664897164}, 'time': '2018-06-13T16:32:04.271011', 'gyroscope': {'y': 0.0013811830431222916, 'x': -0.13017453253269196, 'z': 0.01573198102414608}, 'humidity': 59.0},
{'acceleration': {'y': 0.5892575979232788, 'x': -0.2757154107093811, 'z': 1.2062994241714478}, 'pressure': 781.1, 'temperature': 17.5, 'compass': {'y': 21.434303283691406, 'x': -13.035253524780273, 'z': -14.4804048538208}, 'orientation': {'yaw': 204.79908681066098, 'roll': 29.748335684667765, 'pitch': 357.3379442297147}, 'time': '2018-06-13T16:32:05.364454', 'gyroscope': {'y': -0.015112178400158882, 'x': 0.11386612802743912, 'z': -0.06704025715589523}, 'humidity': 59.0},
{'acceleration': {'y': 0.33286863565444946, 'x': -0.13526593148708344, 'z': 0.5341835021972656}, 'pressure': 780.6, 'temperature': 17.5, 'compass': {'y': 21.35114288330078, 'x': -13.943897247314453, 'z': -13.930862426757812}, 'orientation': {'yaw': 208.43450963791364, 'roll': 31.291268587984476, 'pitch': 357.1670134096498}, 'time': '2018-06-13T16:32:06.454086', 'gyroscope': {'y': 0.008406133390963078, 'x': 0.017960285767912865, 'z': -0.007786331698298454}, 'humidity': 55.9},
